GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:   300.000 Eddy P0:     0.005 Eddy P1:     0.001
# Statistical Models Only:  F Apex:  T
# EUV Data:  F
# AMIE: none           
none                                                                                                
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
    2831 2017  8 21  3 49 23 883  4.8946    181.73136    762.52129    706.97621     -6.09641      0.07414     -3.08711     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.14065   0.20173  -1.00000
    2832 2017  8 21  3 49 28 778  4.8945    181.73229    762.42652    706.90316     -6.11030      0.07407     -3.09185     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.14030   0.20173  -1.00000
    2833 2017  8 21  3 49 33 672  4.8944    181.73326    762.33219    706.83030     -6.12563      0.07391     -3.09733     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13994   0.20173  -1.00000
    2834 2017  8 21  3 49 38 566  4.8943    181.73424    762.23826    706.75765     -6.14237      0.07381     -3.10323     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13959   0.20173  -1.00000
    2835 2017  8 21  3 49 43 461  4.8942    181.73518    762.14473    706.68520     -6.16053      0.07389     -3.10954     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13923   0.20173  -1.00000
    2836 2017  8 21  3 49 48 355  4.8941    181.73611    762.05164    706.61297     -6.18010      0.07408     -3.11642     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13888   0.20173  -1.00000
    2837 2017  8 21  3 49 53 249  4.8941    181.73706    761.95899    706.54097     -6.20109      0.07421     -3.12365     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13852   0.20173  -1.00000
    2838 2017  8 21  3 49 58 143  4.8940    181.73802    761.86680    706.46917     -6.22349      0.07415     -3.13144     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13816   0.20173  -1.00000
    2839 2017  8 21  3 50  3  37  4.8939    181.73897    761.77499    706.39757     -6.24732      0.07403     -3.13935     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13781   0.20173  -1.00000
    2840 2017  8 21  3 50  7 930  4.8938    181.73991    761.68347    706.32614     -6.27261      0.07400     -3.14787     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13745   0.20173  -1.00000
    2841 2017  8 21  3 50 12 824  4.8937    181.74087    761.59135    706.25494     -6.29937      0.07408     -3.15667     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13710   0.20173  -1.00000
    2842 2017  8 21  3 50 17 718  4.8936    181.74188    761.50013    706.18392     -6.32753      0.07413     -3.16564     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13674   0.20173  -1.00000
    2843 2017  8 21  3 50 22 611  4.8936    181.74287    761.40934    706.11307     -6.35721      0.07409     -3.17560     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13638   0.20172  -1.00000
    2844 2017  8 21  3 50 27 505  4.8935    181.74380    761.31903    706.04244     -6.38819      0.07412     -3.18534     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13603   0.20172  -1.00000
    2845 2017  8 21  3 50 32 398  4.8934    181.74471    761.22917    705.97201     -6.42025      0.07414     -3.19562     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13567   0.20172  -1.00000
    2846 2017  8 21  3 50 37 292  4.8933    181.74569    761.13977    705.90180     -6.45328      0.07420     -3.20645     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13532   0.20172  -1.00000
    2847 2017  8 21  3 50 42 185  4.8932    181.74674    761.05076    705.83178     -6.48717      0.07412     -3.21760     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13496   0.20172  -1.00000
    2848 2017  8 21  3 50 47  78  4.8931    181.74776    760.96212    705.76199     -6.52187      0.07401     -3.22879     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13460   0.20172  -1.00000
    2849 2017  8 21  3 50 51 971  4.8931    181.74868    760.87393    705.69241     -6.55734      0.07418     -3.24064     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13425   0.20172  -1.00000
    2850 2017  8 21  3 50 56 864  4.8930    181.74958    760.78611    705.62304     -6.59357      0.07417     -3.25250     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13389   0.20172  -1.00000
    2851 2017  8 21  3 51  1 757  4.8929    181.75058    760.69866    705.55390     -6.63055      0.07422     -3.26455     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13354   0.20172  -1.00000
    2852 2017  8 21  3 51  6 650  4.8928    181.75167    760.61148    705.48492     -6.66826      0.07401     -3.27701     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13318   0.20172  -1.00000
    2853 2017  8 21  3 51 11 542  4.8927    181.75272    760.52463    705.41617     -6.70671      0.07394     -3.28949     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13283   0.20172  -1.00000
    2854 2017  8 21  3 51 16 435  4.8926    181.75364    760.43819    705.34764     -6.74584      0.07412     -3.30208     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13247   0.20172  -1.00000
    2855 2017  8 21  3 51 21 328  4.8926    181.75455    760.35216    705.27934     -6.78559      0.07418     -3.31468     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13211   0.20172  -1.00000
    2856 2017  8 21  3 51 26 220  4.8925    181.75555    760.26654    705.21125     -6.82589      0.07430     -3.32723     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13176   0.20172  -1.00000
    2857 2017  8 21  3 51 31 112  4.8924    181.75663    760.18132    705.14338     -6.86665      0.07399     -3.33967     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13140   0.20172  -1.00000
    2858 2017  8 21  3 51 36   5  4.8923    181.75768    760.09650    705.07573     -6.90775      0.07391     -3.35200     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13105   0.20172  -1.00000
    2859 2017  8 21  3 51 40 897  4.8922    181.75867    760.01211    705.00831     -6.94910      0.07398     -3.36414     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13069   0.20172  -1.00000
    2860 2017  8 21  3 51 45 789  4.8921    181.75964    759.92819    704.94109     -6.99058      0.07394     -3.37620     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.13034   0.20172  -1.00000
    2861 2017  8 21  3 51 50 681  4.8920    181.76066    759.84462    704.87409     -7.03207      0.07430     -3.38778     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12998   0.20172  -1.00000
    2862 2017  8 21  3 51 55 573  4.8920    181.76169    759.76149    704.80729     -7.07349      0.07422     -3.39920     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12962   0.20172  -1.00000
    2863 2017  8 21  3 52  0 465  4.8919    181.76270    759.67879    704.74069     -7.11471      0.07401     -3.41035     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12927   0.20172  -1.00000
    2864 2017  8 21  3 52  5 357  4.8918    181.76370    759.59636    704.67425     -7.15565      0.07400     -3.42119     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12891   0.20172  -1.00000
    2865 2017  8 21  3 52 10 248  4.8917    181.76473    759.51431    704.60799     -7.19619      0.07384     -3.43175     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12856   0.20172  -1.00000
    2866 2017  8 21  3 52 15 140  4.8916    181.76580    759.43264    704.54190     -7.23622      0.07410     -3.44177     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12820   0.20172  -1.00000
    2867 2017  8 21  3 52 20  32  4.8915    181.76687    759.35134    704.47600     -7.27560      0.07424     -3.45145     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12784   0.20172  -1.00000
    2868 2017  8 21  3 52 24 923  4.8914    181.76788    759.27045    704.41026     -7.31419      0.07418     -3.46099     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12749   0.20172  -1.00000
    2869 2017  8 21  3 52 29 814  4.8914    181.76884    759.18987    704.34465     -7.35186      0.07423     -3.47021     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12713   0.20172  -1.00000
    2870 2017  8 21  3 52 34 706  4.8913    181.76981    759.10950    704.27919     -7.38845      0.07417     -3.47853     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12678   0.20172  -1.00000
    2871 2017  8 21  3 52 39 597  4.8912    181.77089    759.02945    704.21387     -7.42811      0.07419     -3.48668     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12642   0.20171  -1.00000
    2872 2017  8 21  3 52 44 488  4.8911    181.77205    758.94968    704.14864     -7.46904      0.07408     -3.49450     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12607   0.20171  -1.00000
    2873 2017  8 21  3 52 49 379  4.8910    181.77314    758.87007    704.08353     -7.50846      0.07409     -3.50140     80.0     80.0      0.0     -2.0    400.0      1.0      0.0      0.0   2.12571   0.20171  -1.00000
